run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
nan,-48.04396,-29.490055,-29.621908,-30.873487,-53.43038,-29.260473,-31.270397,-29.719765,-37.535366
nan,-45.63965,-29.44265,-29.139515,-30.517735,-53.437023,-29.11699,-31.015644,-29.5568,-37.319695
nan,-44.771156,-29.348145,-29.098145,-30.323507,-53.437546,-29.078344,-29.288029,-28.970867,-37.048077
nan,-44.775932,-29.035606,-29.094137,-30.133219,-53.440712,-29.146181,-29.32126,-29.478725,-35.048306
nan,-44.786415,-29.046396,-29.055937,-29.909435,-53.436184,-29.189,-30.524872,-30.77419,-34.28941
nan,-45.255577,-29.031788,-29.28443,-29.858755,-53.436024,-29.531551,-30.092106,-30.27201,-35.3721
nan,-45.392616,-28.971272,-31.043282,-29.711594,-53.445915,-29.818567,-29.292507,-29.995222,-31.99022
nan,-45.104656,-28.977085,-29.169481,-29.777636,-53.438927,-29.152994,-29.99259,-32.12958,-30.696545
nan,-44.79203,-28.943699,-29.176357,-29.711582,-53.44253,-29.414772,-29.537485,-33.06663,-30.451298
nan,-44.999897,-29.619637,-29.224464,-29.574621,-53.433346,-29.596323,-29.27566,-32.726303,-30.394773
nan,-44.718567,-29.374317,-29.682457,-29.58714,-53.442383,-29.361292,-29.550737,-31.26775,-31.053513
nan,-44.62698,-29.302513,-29.005392,-29.697805,-53.44284,-29.732695,-29.332539,-31.193476,-32.160007
nan,-44.403896,-29.123226,-28.986734,-29.640331,-53.448387,-30.008213,-29.326328,-30.779984,-31.13776
nan,-44.21626,-29.59636,-29.331013,-29.556358,-53.461525,-30.773779,-29.269026,-30.752083,-32.507458
nan,-43.96389,-29.535141,-29.87046,-29.549,-53.453926,-29.203926,-29.20759,-30.690817,-29.745792
nan,-43.856922,-29.56677,-31.082851,-29.809298,-53.43768,-29.14496,-29.287306,-30.237555,-29.345669
nan,-44.029064,-29.136904,-29.874975,-29.369923,-53.434334,-29.575903,-29.15133,-30.591808,-29.49423
nan,-44.02461,-28.84439,-28.973738,-29.230574,-53.445408,-29.40943,-29.115953,-30.70931,-29.280773
nan,-44.213642,-28.837984,-28.992945,-29.21203,-53.450657,-29.160715,-29.468426,-30.163845,-29.843191
nan,-44.385937,-28.959032,-29.171589,-29.328304,-53.455692,-29.150864,-29.22811,-30.133297,-29.03584
nan,-44.241123,-28.82988,-29.000986,-29.425613,-53.444435,-28.964926,-29.908537,-29.687412,-28.987526
nan,-44.413345,-28.835938,-30.31164,-29.282667,-53.44764,-29.576845,-31.896906,-29.373655,-29.639324
nan,-44.414936,-28.789183,-29.390474,-29.284338,-53.45252,-28.945667,-31.095583,-29.616644,-29.6911
nan,-44.36159,-28.79387,-28.98868,-29.46346,-53.455994,-29.018126,-29.14768,-29.359913,-29.619587
nan,-44.330055,-28.87364,-28.958744,-29.192781,-53.437237,-28.912788,-29.363949,-29.232414,-28.961952
nan,-44.375683,-28.810738,-28.950142,-29.099144,-53.437748,-28.941273,-29.708874,-29.157207,-29.07194
nan,-44.10345,-28.800144,-29.176657,-29.143238,-53.45462,-28.92163,-31.629074,-29.333754,-28.90316
nan,-44.082993,-28.867794,-28.882153,-29.215858,-53.44888,-29.02713,-32.489613,-29.234104,-29.34434
nan,-43.932705,-28.974918,-29.25442,-29.388634,-53.44057,-28.899082,-32.057487,-29.06618,-29.008438
nan,-43.94226,-28.786745,-29.12336,-29.410181,-53.45027,-28.862963,-30.98541,-29.046076,-28.893091
nan,-43.9152,-28.806257,-28.984934,-29.187616,-53.437344,-29.340925,-30.601877,-28.98845,-29.346024
nan,-43.901352,-28.8009,-29.40237,-29.01706,-53.45949,-30.147713,-30.30827,-28.928976,-29.200672
nan,-44.188126,-28.821625,-29.11397,-28.958351,-53.44508,-29.551958,-30.132051,-28.911873,-29.074993
nan,-44.233437,-28.779673,-28.881086,-28.971601,-53.453022,-28.817652,-29.872017,-28.99242,-29.221273
nan,-44.014046,-29.04803,-28.90453,-28.897512,-53.447304,-28.856756,-29.901455,-28.925629,-28.93456
nan,-43.69649,-28.898882,-29.409697,-28.915003,-53.444004,-29.092098,-30.144976,-29.058807,-28.995378
nan,-43.737446,-28.935942,-28.88478,-28.97521,-53.43665,-29.450392,-29.420832,-29.01714,-29.975069
nan,-43.909695,-28.757965,-29.700193,-28.919315,-53.439243,-28.897911,-29.417126,-28.8806,-29.424183
nan,-43.745506,-28.753222,-29.340418,-28.94306,-53.449863,-28.887716,-29.10806,-28.859186,-29.312752
nan,-43.95042,-29.076447,-29.390219,-28.879133,-53.44785,-28.998873,-29.045935,-28.867996,-29.345163
nan,-44.08201,-28.835442,-28.850262,-29.089277,-53.428917,-29.064543,-28.914694,-28.880514,-29.141788
nan,-44.0236,-28.877953,-29.042883,-28.87093,-53.365055,-29.150621,-28.903889,-28.846321,-29.058212
nan,-43.874428,-28.872196,-28.914711,-28.856499,-53.44071,-29.149725,-28.844486,-28.817879,-29.001848
nan,-44.034958,-28.77106,-28.903332,-29.009571,-53.452267,-29.241423,-28.878305,-28.884394,-28.9579
nan,-43.86439,-28.785208,-29.139574,-28.869856,-53.44854,-29.125011,-28.853539,-28.85257,-28.84843
nan,-43.867245,-28.764479,-29.006483,-28.815058,-53.454144,-29.544516,-28.850962,-28.881683,-28.899658
nan,-43.816364,-28.80039,-28.86432,-29.056723,-53.453136,-28.82111,-28.791035,-28.887129,-29.00038
nan,-43.811203,-28.843527,-28.951147,-28.855125,-53.449436,-28.779222,-28.792673,-28.830141,-28.861094
nan,-43.994034,-29.19286,-30.725843,-28.849144,-53.44421,-28.909616,-28.85615,-29.144234,-28.963537
nan,-43.843742,-29.209015,-29.241707,-28.812395,-53.44708,-28.822533,-28.77582,-28.916302,-28.967411
nan,-44.010853,-28.84164,-28.888855,-28.88048,-53.4582,-28.797829,-29.07363,-28.988115,-29.696615
nan,-43.71717,-28.846355,-28.927435,-28.838043,-53.444977,-28.80318,-28.896214,-28.91966,-29.953861
nan,-43.529327,-28.84284,-29.436386,-29.206318,-53.462242,-29.283978,-28.79106,-29.197235,-29.048597
nan,-43.409878,-28.850079,-29.59665,-29.54654,-53.44413,-28.776981,-28.983786,-28.835089,-28.973566
nan,-43.29071,-28.774166,-31.128706,-29.06047,-53.45054,-28.807001,-28.84106,-28.901705,-28.959517
nan,-43.33922,-28.883446,-30.491867,-29.085741,-53.444225,-28.77978,-28.90637,-28.879976,-29.678556
nan,-43.246952,-28.832485,-30.440926,-29.197008,-53.45209,-28.806814,-28.92864,-28.828064,-28.84578
nan,-43.174374,-29.05958,-29.040327,-29.713882,-53.43813,-28.965147,-28.84109,-28.861727,-28.822916
nan,-43.30501,-29.327894,-28.913647,-29.703184,-53.426655,-29.137163,-28.930058,-28.973753,-28.818993
nan,-43.25407,-30.5029,-28.966719,-29.508158,-53.170567,-29.83215,-28.882017,-28.802156,-28.811508
nan,-43.310123,-30.70991,-29.04916,-30.296846,-50.487885,-28.797525,-28.79298,-28.79468,-29.212173
nan,-43.26692,-32.432964,-28.936613,-29.132988,-52.824562,-28.855894,-28.866486,-28.838121,-28.933825
nan,-43.211086,-32.82155,-28.905516,-29.22304,-52.530254,-28.789726,-28.850441,-28.83382,-29.505657
nan,-42.92661,-32.071545,-29.09254,-28.997477,-46.73155,-28.792723,-28.881418,-28.893124,-29.409159
nan,-43.202885,-31.06494,-30.069305,-29.100296,-37.36035,-28.847214,-29.134575,-28.96184,-29.398813
nan,-43.210014,-29.909456,-29.592447,-28.943296,-36.92815,-28.78645,-28.887394,-28.87633,-29.128077
nan,-43.275658,-28.952148,-29.690504,-29.596415,-36.225197,-28.867634,-28.850851,-28.951431,-28.967623
nan,-43.218384,-28.795074,-28.93325,-29.203218,-35.560287,-29.02564,-28.763905,-29.073214,-28.93693
nan,-43.16115,-28.78394,-28.81632,-29.100443,-34.983475,-29.117847,-28.850256,-29.007658,-28.93662
nan,-43.124218,-28.874224,-28.857647,-29.022617,-34.220318,-28.838245,-28.818815,-28.812254,-28.900011
nan,-43.024105,-28.781,-29.29609,-28.933962,-34.181534,-28.793953,-29.115648,-28.821543,-28.956692
nan,-43.19371,-29.063072,-29.97584,-29.27568,-33.32465,-29.012787,-28.801374,-29.009436,-28.879873
nan,-43.18565,-29.08236,-30.468422,-28.881233,-31.775166,-28.873453,-28.851208,-29.034414,-28.973951
nan,-43.16622,-28.845125,-29.997606,-28.97563,-30.481594,-28.893612,-28.792387,-28.877718,-28.846302
nan,-42.92312,-28.781593,-30.948902,-28.909605,-29.893723,-28.894743,-28.775414,-28.91257,-29.039602
nan,-42.98319,-28.812094,-30.214981,-28.837301,-30.363415,-28.811403,-28.835667,-28.890114,-28.883648
nan,-42.934467,-28.867569,-29.529243,-28.817503,-30.38076,-28.78055,-28.871992,-28.843254,-29.177374
nan,-43.021423,-28.750809,-29.70299,-28.824877,-29.923582,-28.757664,-28.784418,-28.914804,-28.917429
nan,-42.96383,-29.008677,-29.56048,-28.83984,-29.65814,-28.831758,-28.76464,-28.839779,-28.863161
