run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
nan,-59.146263,-44.779423,-44.945827,-44.78408,-44.80246,-70.77777,nan,nan,-59.308853
nan,-59.145782,-44.786552,-44.95087,-44.789387,-44.784782,-70.72107,nan,nan,-59.33339
nan,-59.164223,-44.7685,-45.006737,-44.784966,-44.826733,-70.6728,nan,nan,-59.303017
nan,-59.15147,-44.752247,-44.965134,-44.771812,-44.79394,-70.56057,nan,nan,-59.282772
nan,-59.143482,-44.777374,-44.91804,-44.7849,-44.812695,-70.47977,nan,nan,-59.284702
nan,-59.14199,-44.777027,-44.93409,-44.777985,-44.829407,-70.47279,nan,nan,-59.27108
nan,-59.14672,-44.73407,-44.90095,-44.760788,-44.803726,-69.532135,nan,nan,-59.28745
nan,-59.148468,-44.75975,-44.909046,-44.781292,-44.800133,-64.06886,nan,nan,-59.310112
nan,-59.15469,-44.77924,-44.876713,-44.769333,-44.78886,-62.329437,nan,nan,-59.302513
nan,-59.149,-44.764626,-44.9138,-44.764767,-44.813736,-62.582985,nan,nan,-59.325024
nan,-59.141525,-44.765224,-44.878197,-44.74077,-44.82298,-62.25157,nan,nan,-59.299595
nan,-59.142124,-44.783787,-44.854866,-44.77147,-44.8255,-62.144196,nan,nan,-59.24581
nan,-59.147717,-44.773773,-44.86871,-44.75624,-44.81089,-62.083626,nan,nan,-59.248257
nan,-59.13458,-44.79041,-44.824387,-44.749706,-44.812122,-62.19169,nan,nan,-59.255447
nan,-59.149677,-44.792583,-44.826954,-44.769615,-44.77096,-62.345554,nan,nan,-59.254284
nan,-59.14958,-44.779587,-44.832508,-44.790848,-44.773182,-62.919796,nan,nan,-59.26869
nan,-59.149525,-44.72673,-44.8012,-44.77144,-44.806522,-63.11732,nan,nan,-59.2575
nan,-59.133667,-44.77647,-44.8395,-44.800236,-44.776375,-63.385517,nan,nan,-59.250618
nan,-59.148575,-44.774853,-44.824623,-44.78901,-44.778366,-63.56818,nan,nan,-59.25321
nan,-59.143616,-44.70882,-44.7986,-44.782867,-44.745384,-63.839245,nan,nan,-59.250267
nan,-59.158394,-44.743217,-44.76784,-44.78454,-44.761623,-63.714016,nan,nan,-59.21714
nan,-59.142128,-44.765266,-44.7951,-44.732796,-44.803852,-63.64046,nan,nan,-59.23782
nan,-59.14055,-44.789944,-44.776814,-44.783108,-44.765396,-63.716908,nan,nan,-59.205288
nan,-59.138016,-44.773056,-44.80768,-44.77005,-44.78387,-63.674904,nan,nan,-59.20004
nan,-59.134132,-44.75787,-44.775673,-44.767727,-44.802822,-63.610714,nan,nan,-59.20896
nan,-59.137344,-44.763237,-44.791645,-44.735245,-44.792892,-63.526806,nan,nan,-59.190365
nan,-59.137478,-44.732433,-44.795517,-44.75629,-44.762833,-63.563065,nan,nan,-59.19274
nan,-59.126377,-44.77713,-44.794636,-44.742397,-44.781197,-63.408016,nan,nan,-59.17367
nan,-59.13604,-44.76636,-44.7976,-44.759705,-44.76901,-63.35118,nan,nan,-59.18664
nan,-59.160126,-44.786472,-44.75999,-44.74971,-44.79389,-63.464077,nan,nan,-59.182037
nan,-59.150726,-44.762074,-44.75585,-44.706814,-44.804226,-63.27947,nan,nan,-59.169437
nan,-59.135967,-44.760937,-44.779537,-44.7595,-44.769142,-63.147087,nan,nan,-59.169415
nan,-59.15837,-44.780197,-44.78318,-44.78293,-44.79196,-63.15072,nan,nan,-59.182907
nan,-59.169758,-44.78436,-44.78087,-44.768017,-44.727875,-63.19062,nan,nan,-59.176476
nan,-59.14768,-44.751865,-44.776043,-44.781853,-44.795074,-62.9446,nan,nan,-59.19315
nan,-59.12811,-44.775116,-44.761047,-44.742928,-44.77925,-62.895912,nan,nan,-59.200127
nan,-59.14436,-44.790913,-44.746117,-44.773445,-44.79068,-62.67808,nan,nan,-59.188797
nan,-59.14032,-44.79496,-44.8043,-44.783405,-44.764717,-62.987293,nan,nan,-59.17465
nan,-59.15728,-44.766487,-44.752266,-44.75196,-44.761497,-62.39231,nan,nan,-59.182102
nan,-59.155575,-44.78543,-44.786495,-44.759853,-44.762077,-62.48292,nan,nan,-59.16664
nan,-59.148495,-44.766827,-44.79179,-44.743275,-44.80343,-62.15063,nan,nan,-59.17528
nan,-59.141743,-44.7546,-44.76449,-44.766113,-44.760143,-61.829777,nan,nan,-59.183586
nan,-59.13993,-44.75897,-44.775814,-44.790905,-44.729416,-61.778316,nan,nan,-59.186962
nan,-59.13927,-44.771454,-44.806984,-44.78195,-44.78801,-61.65252,nan,nan,-59.163345
nan,-59.150158,-44.752556,-44.7632,-44.74924,-44.78725,-61.483936,nan,nan,-59.16071
nan,-59.159576,-44.77948,-44.755833,-44.776627,-44.75774,-61.494663,nan,nan,-59.16408
nan,-59.142338,-44.763256,-44.76329,-44.763813,-44.777454,-61.106422,nan,nan,-59.177376
nan,-59.150673,-44.748634,-44.75279,-44.782898,-44.76063,-61.0849,nan,nan,-59.169655
nan,-59.13271,-44.755,-44.74336,-44.750744,-44.736958,-60.94508,nan,nan,-59.15579
nan,-59.139706,-44.769264,-44.808598,-44.753727,-44.757347,-60.90317,nan,nan,-59.17346
nan,-59.1436,-44.77162,-44.754276,-44.775124,-44.784084,-61.038292,nan,nan,-59.16026
nan,-59.145172,-44.781925,-44.708225,-44.7786,-44.77401,-61.00919,nan,nan,-59.15175
nan,-59.14464,-44.760788,-44.75911,-44.795547,-44.792812,-60.967445,nan,nan,-59.15685
nan,-59.14974,-44.765152,-44.75483,-44.726322,-44.771507,-61.129654,nan,nan,-59.155357
nan,-59.146755,-44.759434,-44.784,-44.784477,-44.752075,-60.993595,nan,nan,-59.15079
nan,-59.13785,-44.750404,-44.74892,-44.78477,-44.768467,-60.786892,nan,nan,-59.13481
nan,-59.132275,-44.76982,-44.791412,-44.76532,-44.763172,-60.79857,nan,nan,-59.162964
nan,-59.158524,-44.73368,-44.76004,-44.74944,-44.739742,-60.872833,nan,nan,-59.144558
nan,-59.153107,-44.779938,-44.749836,-44.761612,-44.77686,-61.065327,nan,nan,-59.161762
nan,-59.156033,-44.81537,-44.751858,-44.7964,-44.766514,-60.957283,nan,nan,-59.17201
nan,-59.140816,-44.735462,-44.748085,-44.78005,-44.765392,-61.152687,nan,nan,-59.15176
nan,-59.126293,-44.75936,-44.820095,-44.780704,-44.754494,-61.27766,nan,nan,-59.144955
nan,-59.125275,-44.752937,-44.73654,-44.774994,-44.769173,-61.274853,nan,nan,-59.156258
nan,-59.148144,-44.765114,-44.788727,-44.75748,-44.76142,-61.379086,nan,nan,-59.16362
nan,-59.142773,-44.788548,-44.756588,-44.750633,-44.73227,-61.11928,nan,nan,-59.158703
nan,-59.132324,-44.767944,-44.77403,-44.756393,-44.79437,-60.854015,nan,nan,-59.156483
nan,-59.14247,-44.7612,-44.769947,-44.74649,-44.785995,-60.93139,nan,nan,-59.155983
nan,-59.143986,-44.772373,-44.768024,-44.771797,-44.755997,-61.056564,nan,nan,-59.15103
nan,-59.1267,-44.79379,-44.77672,-44.75966,-44.79449,-60.889656,nan,nan,-59.130257
nan,-59.150547,-44.735077,-44.766064,-44.77643,-44.769753,-60.72089,nan,nan,-59.1489
nan,-59.14943,-44.764725,-44.74325,-44.763165,-44.77905,-60.8247,nan,nan,-59.15185
nan,-59.14236,-44.77033,-44.76691,-44.741093,-44.773186,-60.814766,nan,nan,-59.154533
nan,-59.147045,-44.760983,-44.737206,-44.747074,-44.786186,-60.823994,nan,nan,-59.134796
nan,-59.143597,-44.76257,-44.75989,-44.750088,-44.76372,-60.9113,nan,nan,-59.167023
nan,-59.163284,-44.76746,-44.75561,-44.765846,-44.756004,-60.94492,nan,nan,-59.16448
nan,-59.13993,-44.769863,-44.768703,-44.742935,-44.76235,-60.876728,nan,nan,-59.147644
nan,-59.14916,-44.77131,-44.76085,-44.753403,-44.775227,-60.959366,nan,nan,-59.168972
nan,-59.142303,-44.73909,-44.761772,-44.774796,-44.795624,-60.72689,nan,nan,-59.139843
nan,-59.150116,-44.780743,-44.788048,-44.765503,-44.781548,-60.650864,nan,nan,-59.142296
nan,-59.158924,-44.77259,-44.743603,-44.753227,-44.777527,-60.51239,nan,nan,-59.167854
nan,-59.14182,-44.783195,-44.753353,-44.749973,-44.7817,-60.274235,nan,nan,-59.16482
nan,-59.15313,-44.773766,-44.77738,-44.75979,-44.785225,-60.230026,nan,nan,-59.146767
nan,-59.14262,-44.77307,-44.753197,-44.74892,-44.782608,-60.12596,nan,nan,-59.147858
nan,-59.150936,-44.81153,-44.749912,-44.763405,-44.805313,-59.932743,nan,nan,-59.149532
nan,-59.15467,-44.772392,-44.75728,-44.74356,-44.758915,-59.86978,nan,nan,-59.15016
nan,-59.161903,-44.7679,-44.770985,-44.746227,-44.733753,-59.89621,nan,nan,-59.15675
nan,-59.157444,-44.768547,-44.751938,-44.75026,-44.76512,-59.789467,nan,nan,-59.16468
nan,-59.148407,-44.7718,-44.747547,-44.753185,-44.773926,-59.733215,nan,nan,-59.151134
nan,-59.13771,-44.75189,-44.73468,-44.757843,-44.796913,-59.67924,nan,nan,-59.149414
nan,-59.153816,-44.779194,-44.75701,-44.77468,-44.757847,-59.581295,nan,nan,-59.148815
nan,-59.14003,-44.7485,-44.799118,-44.7411,-44.771538,-59.555332,nan,nan,-59.1388
nan,-59.129486,-44.728268,-44.78246,-44.719696,-44.78926,-59.562473,nan,nan,-59.152687
nan,-59.14387,-44.722775,-44.7552,-44.815235,-44.75732,-59.558014,nan,nan,-59.15539
nan,-59.157734,-44.787384,-44.798676,-44.747993,-44.739994,-59.558937,nan,nan,-59.151993
nan,-59.131744,-44.753494,-44.764908,-44.749714,-44.75287,-59.5394,nan,nan,-59.15212
nan,-59.14921,-44.745365,-44.758587,-44.82576,-44.76892,-59.569405,nan,nan,-59.140587
nan,-59.15075,-44.763756,-44.7657,-44.78015,-44.783337,-59.57535,nan,nan,-59.14826
nan,-59.141857,-44.74838,-44.776768,-44.767414,-44.795376,-59.55912,nan,nan,-59.141705
nan,-59.13879,-44.752647,-44.758236,-44.747845,-44.74625,-59.579506,nan,nan,-59.159878
nan,-59.145405,-44.75715,-44.780666,-44.80331,-44.769455,-59.621925,nan,nan,-59.14563
nan,-59.139805,-44.776928,-44.742264,-44.7773,-44.7643,-59.52903,nan,nan,-59.159218
nan,-59.146736,-44.745697,-44.78639,-44.778217,-44.75672,-59.470085,nan,nan,-59.141556
nan,-59.140697,-44.743908,-44.774303,-44.79179,-44.780537,-59.514595,nan,nan,-59.141815
nan,-59.14789,-44.746933,-44.80621,-44.77228,-44.792507,-59.584175,nan,nan,-59.152702
nan,-59.14936,-44.75296,-44.763695,-44.71503,-44.72321,-59.488556,nan,nan,-59.158222
nan,-59.1457,-44.75665,-44.773415,-44.798576,-44.771057,-59.42714,nan,nan,-59.14681
