run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
-73.79406,-35.782974,-35.673775,-73.93711,-48.47233,nan,-35.470203,-36.58804,-35.95585,-35.792156
-73.80028,-35.783295,-35.639935,-73.91367,-48.45595,nan,-35.06244,-36.66085,-35.949005,-35.775875
-73.79418,-35.75523,-35.63774,-73.9884,-48.30675,nan,-34.93369,-36.566525,-35.977764,-35.76459
-73.78635,-35.771614,-35.630337,-73.97411,-48.424755,nan,-34.81947,-36.50128,-35.95389,-35.7527
-73.78675,-35.7705,-35.67307,-73.9705,-48.35299,nan,-34.68958,-36.40196,-35.916943,-35.775085
-73.7936,-35.79118,-35.646645,-74.10171,-48.234013,nan,-34.58414,-36.3088,-35.943523,-35.758976
-73.79662,-35.78363,-35.65447,-74.26958,-48.042118,nan,-34.55058,-36.306847,-35.916977,-35.78332
-73.77822,-35.794224,-35.626976,-74.022514,-48.040398,nan,-34.641098,-36.281433,-35.910976,-35.768227
-73.80048,-35.801014,-35.619858,-74.02289,-47.982876,nan,-34.477257,-36.237587,-35.91561,-35.764736
-73.790245,-35.744995,-35.626812,-74.0677,-47.88812,nan,-34.408707,-36.245445,-35.91554,-35.758305
-73.78536,-35.79986,-35.618523,-74.09615,-47.891533,nan,-34.543404,-36.225437,-35.87909,-35.752007
-73.80141,-35.776306,-35.612995,-74.073326,-47.874718,nan,-34.27189,-36.15428,-35.880566,-35.764427
-73.789406,-35.7479,-35.60836,-74.0803,-48.11356,nan,-34.220715,-36.149994,-35.89131,-35.768936
-73.79942,-35.75471,-35.61586,-74.14899,-48.86318,nan,-34.275867,-36.130566,-35.866085,-35.732746
-73.77906,-35.736835,-35.640297,-74.059685,-48.677586,nan,-34.373528,-36.048466,-35.835556,-35.7517
-73.79806,-35.751793,-35.677696,-74.048775,-47.960155,nan,-34.441338,-36.04404,-35.85187,-35.766552
-73.790985,-35.76016,-35.637314,-74.03533,-47.680477,nan,-34.192173,-36.008907,-35.84694,-35.75024
-73.791275,-35.74851,-35.70629,-74.10689,-47.56971,nan,-34.168484,-35.979397,-35.867077,-35.770866
-73.80594,-35.782467,-35.715702,-74.22559,-47.578117,nan,-34.080868,-35.9536,-35.86177,-35.75101
-73.78809,-35.744514,-35.737095,-74.51775,-47.598545,nan,-34.048523,-35.92395,-35.884377,-35.754585
-73.79343,-35.751827,-35.72874,-75.05164,-47.470264,nan,-33.90382,-35.951645,-35.868103,-35.775375
-73.79397,-35.74507,-35.719078,-74.19862,-47.60861,nan,-33.918724,-35.86844,-35.856697,-35.787476
-73.78191,-35.736694,-35.752014,-74.12391,-47.43521,nan,-33.87765,-35.873135,-35.821377,-35.72857
-73.78124,-35.74306,-35.748745,-74.09509,-47.604397,nan,-34.116634,-35.86756,-35.79261,-35.75819
-73.78789,-35.7574,-35.759342,-74.01537,-47.381954,nan,-33.893658,-35.86334,-35.80799,-35.741135
-73.80645,-35.745647,-35.735687,-74.04915,-47.344913,nan,-33.97235,-35.85942,-35.81166,-35.747868
-73.77519,-35.744785,-35.68756,-74.02141,-47.293686,nan,-33.806652,-35.8379,-35.775352,-35.785038
-73.78698,-35.726913,-35.708866,-74.087906,-47.22332,nan,-33.81998,-35.838932,-35.787243,-35.73497
-73.790535,-35.757233,-35.71619,-74.05954,-47.266182,nan,-33.85758,-35.823605,-35.77952,-35.75635
-73.77413,-35.73309,-35.69036,-74.0602,-47.239563,nan,-34.29311,-35.8273,-35.778202,-35.746414
-73.78669,-35.782925,-35.69317,-74.08859,-47.320103,nan,-33.97853,-35.821823,-35.80812,-35.72352
-73.805756,-35.72165,-35.69964,-74.237564,-48.208378,nan,-34.280983,-35.822968,-35.756138,-35.745575
-73.78435,-35.73223,-35.71515,-74.07454,-47.50614,nan,-34.457153,-35.83347,-35.8015,-35.724503
-73.77819,-35.723846,-35.683445,-74.11199,-47.620117,nan,-34.618217,-35.781414,-35.78578,-35.741615
-73.80114,-35.710716,-35.66532,-74.06955,-47.313484,nan,-33.652843,-35.80554,-35.76949,-35.763546
-73.804436,-35.731663,-35.61689,-73.9522,-47.10628,nan,-33.622,-35.81528,-35.807106,-35.748398
-73.78263,-35.70546,-35.63437,-73.977,-47.19692,nan,-33.59319,-35.792587,-35.75688,-35.731743
-73.791046,-35.73229,-35.706085,-73.996895,-47.393265,nan,-33.639,-35.78503,-35.782127,-35.73316
-73.78165,-35.711918,-35.740772,-73.968376,-47.07249,nan,-33.709583,-35.774326,-35.7393,-35.78935
-73.7875,-35.741226,-35.72098,-73.97005,-47.725754,nan,-34.045,-35.782413,-35.765087,-35.7432
-73.79037,-35.72883,-35.69547,-73.922134,-47.140877,nan,-34.531242,-35.79299,-35.74725,-35.75164
-73.78987,-35.735218,-35.70256,-73.92912,-47.03711,nan,-34.042088,-35.769855,-35.73093,-35.725693
-73.77974,-35.718655,-35.690742,-73.9473,-47.069153,nan,-34.86561,-35.777584,-35.744118,-35.706585
-73.80388,-35.68043,-35.70322,-73.98822,-47.059353,nan,-33.57016,-35.804134,-35.75673,-35.72382
-73.79554,-35.748837,-35.65197,-73.98574,-47.043015,nan,-33.624794,-35.80543,-35.744095,-35.713413
-73.78894,-35.69896,-35.646973,-73.97591,-46.97361,nan,-33.526978,-35.788883,-35.751953,-35.75168
-73.79594,-35.704483,-35.65947,-74.019035,-46.9323,nan,-33.545525,-35.78079,-35.72886,-35.727936
-73.797844,-35.75846,-35.60011,-73.991394,-47.00614,nan,-33.53737,-35.779015,-35.728153,-35.750042
-73.79732,-35.72581,-35.653175,-74.03626,-46.85378,nan,-33.876015,-35.759567,-35.77439,-35.731815
-73.79369,-35.686897,-35.720707,-74.03091,-46.95121,nan,-33.570446,-35.77006,-35.748234,-35.728817
-73.79146,-35.679333,-35.712605,-74.02622,-46.870148,nan,-33.48343,-35.761276,-35.763,-35.742195
-73.778755,-35.64629,-35.704937,-74.07314,-46.96632,nan,-33.67476,-35.794647,-35.73262,-35.76622
-73.79416,-35.631866,-35.70097,-74.28831,-46.293835,nan,-33.507595,-35.745533,-35.738155,-35.761562
-73.79783,-35.617897,-35.673107,-74.82199,-43.48322,nan,-33.798065,-35.76667,-35.741024,-35.714912
-73.78013,-35.52914,-35.69444,-74.70754,-38.597515,nan,-33.580032,-35.75178,-35.700138,-35.754696
-73.79607,-35.13372,-35.718704,-74.78408,-38.201447,nan,-34.10435,-35.76833,-35.734844,-35.72571
-73.79477,-32.89386,-35.72471,-74.47395,-37.776,nan,-34.402187,-35.765686,-35.74556,-35.732727
-73.79371,-32.369034,-35.725853,-74.21998,-37.22775,nan,-35.111004,-35.757484,-35.66764,-35.72484
-73.78911,-32.230778,-35.71207,-74.16164,-36.934875,nan,-33.90746,-35.77086,-35.148273,-35.753227
-73.790344,-33.324158,-35.708347,-74.15578,-36.858234,nan,-34.50386,-35.780952,-33.944897,-35.751625
-73.79483,-32.38777,-35.716156,-74.04302,-36.67909,nan,-34.85721,-35.76896,-35.344906,-35.75336
-73.79555,-33.561455,-35.715565,-74.077286,-36.56006,nan,-33.46389,-35.77263,-33.881573,-35.741684
-73.78472,-32.65417,-35.66775,-74.058365,-36.437065,nan,-33.464287,-35.76025,-35.00467,-35.724205
